unemployment,dollar,yuan,inflation,oil,key_rate,year
5.8,72.7263,10.313,0.27,27.2,5.5,2020
5.8,72.7263,10.313,0.27,30.97,5.5,2020
5.8,72.7263,10.313,0.27,29.72,5.5,2020
5.8,73.9719,10.4265,0.27,29.46,5.5,2020
5.8,74.1169,10.4508,0.27,30.97,5.5,2020
5.8,73.8725,10.4346,0.27,30.97,5.5,2020
5.8,73.8725,10.4346,0.27,30.97,5.5,2020
5.8,73.8725,10.4346,0.27,29.63,5.5,2020
5.8,73.8725,10.4346,0.27,29.98,5.5,2020
5.8,73.4326,10.3576,0.27,29.19,5.5,2020
5.8,73.5819,10.372,0.27,31.13,5.5,2020
5.8,73.9298,10.4206,0.27,32.5,5.5,2020
5.8,73.2056,10.3108,0.27,32.5,5.5,2020
5.8,73.2056,10.3108,0.27,32.5,5.5,2020
5.8,73.2056,10.3108,0.27,34.81,5.5,2020
5.8,72.9798,10.2583,0.27,34.65,5.5,2020
5.8,72.3918,10.1857,0.27,35.75,5.5,2020
5.8,72.3381,10.1791,0.27,36.06,5.5,2020
5.8,70.924,9.98916,0.27,35.13,5.5,2020
5.8,71.8804,10.0636,0.27,35.13,5.5,2020
5.8,71.8804,10.0636,0.27,35.13,5.5,2020
5.8,71.8804,10.0636,0.27,35.53,5.5,2020
5.8,71.5962,10.028,0.27,36.17,5.5,2020
5.8,71.1408,9.96942,0.27,34.74,5.5,2020
5.8,71.0635,9.93312,0.27,35.29,5.5,2020
5.8,71.1012,9.93089,0.27,37.84,5.5,2020
5.8,70.752,9.90079,0.27,37.84,5.5,2020
5.8,70.752,9.90079,0.27,37.84,5.5,2020
5.8,70.752,9.90079,0.22,38.32,5.5,2020
5.8,69.7114,9.77322,0.22,39.6,5.5,2020
5.8,68.9831,9.70117,0.22,39.79,5.5,2020
5.8,68.3413,9.61038,0.22,39.94,5.5,2020
5.8,69.0151,9.69068,0.22,42.3,5.5,2020
5.8,68.6319,9.68447,0.22,42.3,5.5,2020
5.8,68.6319,9.68447,0.22,42.3,5.5,2020
5.8,68.6319,9.68447,0.22,40.76,5.5,2020
5.8,68.3123,9.6549,0.22,40.64,5.5,2020
5.8,68.6745,9.68802,0.22,41.22,5.5,2020
5.8,68.6183,9.71023,0.22,38.33,5.5,2020
5.8,69.1219,9.77624,0.22,38.9,5.5,2020
5.8,69.1219,9.77624,0.22,38.9,5.5,2020
5.8,69.1219,9.77624,0.22,38.9,5.5,2020
5.8,69.1219,9.77624,0.22,39.79,5.5,2020
5.8,70.395,9.92248,0.22,40.67,5.5,2020
5.8,69.7524,9.84911,0.22,40.53,5.5,2020
5.8,69.4822,9.80639,0.22,41.46,5.5,2020
5.8,69.618,9.83166,0.22,42.19,5.5,2020
5.8,69.5725,9.82898,0.22,42.19,5.5,2020
5.8,69.5725,9.82898,0.22,42.19,5.5,2020
5.8,69.5725,9.82898,0.22,43.03,4.5,2020
5.8,69.4835,9.8178,0.22,42.63,4.5,2020
5.8,68.8376,9.74292,0.22,40.26,4.5,2020
5.8,68.8376,9.73025,0.22,41.05,4.5,2020
5.8,69.466,9.81408,0.22,40.71,4.5,2020
5.8,69.1284,9.76638,0.22,40.71,4.5,2020
5.8,69.1284,9.76638,0.22,40.71,4.5,2020
5.8,69.1284,9.76638,0.22,41.46,4.5,2020
5.8,69.9513,9.88278,0.22,41.14,4.5,2020
5.8,70.4413,9.95806,0.35,41.91,4.5,2020
5.8,70.4413,9.97568,0.35,43.14,4.5,2020
5.8,70.5198,9.98016,0.35,42.8,4.5,2020
5.8,70.4999,9.97522,0.35,42.8,4.5,2020
5.8,70.4999,9.97522,0.35,42.8,4.5,2020
5.8,70.4999,9.97522,0.35,43.1,4.5,2020
5.8,71.3409,10.1424,0.35,43.08,4.5,2020
5.8,72.1719,10.2742,0.35,43.29,4.5,2020
5.8,71.2379,10.1505,0.35,42.35,4.5,2020
5.8,70.88,10.1451,0.35,43.24,4.5,2020
5.8,71.2298,10.1664,0.35,43.24,4.5,2020
5.8,71.2298,10.1664,0.35,43.24,4.5,2020
5.8,71.2298,10.1664,0.35,42.72,4.5,2020
5.8,70.7479,10.1016,0.35,42.9,4.5,2020
5.8,71.1275,10.1334,0.35,43.79,4.5,2020
5.8,70.7998,10.1292,0.35,43.37,4.5,2020
5.8,71.231,10.1789,0.35,43.14,4.5,2020
5.8,71.7139,10.2443,0.35,43.14,4.5,2020
5.8,71.7139,10.2443,0.35,43.14,4.5,2020
5.8,71.7139,10.2443,0.35,43.28,4.5,2020
5.8,71.9628,10.295,0.35,44.32,4.5,2020
5.8,70.9668,10.1475,0.35,44.29,4.5,2020
5.8,70.7881,10.1055,0.35,43.31,4.5,2020
5.8,70.963,10.1424,0.35,43.34,4.5,2020
5.8,71.5974,10.2033,0.35,43.34,4.5,2020
5.8,71.5974,10.2033,0.35,43.34,4.5,2020
5.8,71.5974,10.2033,0.35,43.41,4.25,2020
5.8,71.585,10.2244,0.35,43.22,4.25,2020
5.8,71.9196,10.2631,0.35,43.75,4.25,2020
5.8,72.2348,10.3191,0.35,42.94,4.25,2020
5.8,73.3633,10.4724,0.35,43.3,4.25,2020
5.8,73.4261,10.5204,-0.04,43.3,4.25,2020
5.8,73.4261,10.5204,-0.04,43.3,4.25,2020
5.8,73.4261,10.5204,-0.04,44.15,4.25,2020
5.8,74.1586,10.6278,-0.04,44.43,4.25,2020
5.8,73.3806,10.5091,-0.04,45.17,4.25,2020
5.8,73.2806,10.5396,-0.04,45.09,4.25,2020
5.8,73.0397,10.5176,-0.04,44.4,4.25,2020
5.8,73.6376,10.5798,-0.04,44.4,4.25,2020
5.8,73.6376,10.5798,-0.04,44.4,4.25,2020
5.8,73.6376,10.5798,-0.04,44.99,4.25,2020
5.8,73.775,10.5848,-0.04,44.5,4.25,2020
5.8,73.1522,10.5234,-0.04,45.43,4.25,2020
5.8,73.2351,10.5439,-0.04,44.96,4.25,2020
5.8,73.6067,10.5994,-0.04,44.93,4.25,2020
5.8,73.2157,10.534,-0.04,44.93,4.25,2020
5.8,73.2157,10.534,-0.04,44.93,4.25,2020
5.8,73.2157,10.534,-0.04,45.37,4.25,2020
5.8,72.9676,10.511,-0.04,45.46,4.25,2020
5.8,73.4321,10.6024,-0.04,45.37,4.25,2020
5.8,73.2392,10.5982,-0.04,44.9,4.25,2020
5.8,73.7711,10.657,-0.04,44.35,4.25,2020
5.8,74.0999,10.7174,-0.04,44.35,4.25,2020
5.8,74.0999,10.7174,-0.04,44.35,4.25,2020
5.8,74.0999,10.7174,-0.04,45.01,4.25,2020
5.8,74.4184,10.7661,-0.04,45.86,4.25,2020
5.8,74.5126,10.7808,-0.04,45.64,4.25,2020
5.8,75.5379,10.9601,-0.04,45.6,4.25,2020
5.8,75.2354,10.9355,-0.04,45.05,4.25,2020
5.8,74.6382,10.8713,-0.04,45.05,4.25,2020
5.8,74.6382,10.8713,-0.04,45.05,4.25,2020
5.8,74.6382,10.8713,-0.04,45.55,4.25,2020
5.8,73.8039,10.7682,-0.07,45.58,4.25,2020
5.8,73.5849,10.7842,-0.07,44.43,4.25,2020
5.8,73.8588,10.8205,-0.07,43.99,4.25,2020
5.8,75.468,11.0401,-0.07,42.66,4.25,2020
5.8,75.1823,10.9922,-0.07,42.66,4.25,2020
5.8,75.1823,10.9922,-0.07,42.66,4.25,2020
5.8,75.1823,10.9922,-0.07,41.9,4.25,2020
5.8,75.591,11.0664,-0.07,39.78,4.25,2020
5.8,75.9645,11.1183,-0.07,40.79,4.25,2020
5.8,76.0713,11.1118,-0.07,40.06,4.25,2020
5.8,75.5274,11.0427,-0.07,39.83,4.25,2020
5.8,74.8896,10.9544,-0.07,39.83,4.25,2020
5.8,74.8896,10.9544,-0.07,39.83,4.25,2020
5.8,74.8896,10.9544,-0.07,39.61,4.25,2020
5.8,74.7148,10.9498,-0.07,40.53,4.25,2020
5.8,75.1884,11.0928,-0.07,42.22,4.25,2020
5.8,74.9278,11.0812,-0.07,43.3,4.25,2020
5.8,75.1941,11.113,-0.07,43.15,4.25,2020
5.8,75.0319,11.1007,-0.07,43.15,4.25,2020
5.8,75.0319,11.1007,-0.07,43.15,4.25,2020
5.8,75.0319,11.1007,-0.07,41.44,4.25,2020
5.8,76.0381,11.2268,-0.07,41.72,4.25,2020
5.8,76.2711,11.2348,-0.07,41.77,4.25,2020
5.8,76.3545,11.2423,-0.07,41.94,4.25,2020
5.8,77.178,11.3091,-0.07,41.92,4.25,2020
5.8,76.8195,11.265,-0.07,41.92,4.25,2020
5.8,76.8195,11.265,-0.07,41.92,4.25,2020
5.8,76.8195,11.265,-0.07,42.43,4.25,2020
5.8,78.6713,11.5345,-0.07,41.03,4.25,2020
5.8,79.6845,11.6798,-0.07,40.95,4.25,2020
5.8,78.7847,11.5671,0.43,40.93,4.25,2020
5.8,77.2774,11.3797,0.43,39.27,4.25,2020
5.8,78.0915,11.4996,0.43,39.27,4.25,2020
5.8,78.0915,11.4996,0.43,39.27,4.25,2020
5.8,78.0915,11.4996,0.43,41.29,4.25,2020
5.8,78.1281,11.505,0.43,42.65,4.25,2020
5.8,78.5119,11.5615,0.43,41.99,4.25,2020
5.8,78.0921,11.4997,0.43,43.34,4.25,2020
5.8,77.9157,11.4737,0.43,42.85,4.25,2020
5.8,77.0284,11.4728,0.43,42.85,4.25,2020
5.8,77.0284,11.4728,0.43,42.85,4.25,2020
5.8,77.0284,11.4728,0.43,41.72,4.25,2020
5.8,77.0239,11.4304,0.43,42.45,4.25,2020
5.8,77.2855,11.4672,0.43,43.32,4.25,2020
5.8,77.2759,11.4675,0.43,43.16,4.25,2020
5.8,77.9461,11.5803,0.43,42.93,4.25,2020
5.8,77.9644,11.6398,0.43,42.93,4.25,2020
5.8,77.9644,11.6398,0.43,42.93,4.25,2020
5.8,77.9644,11.6398,0.43,42.62,4.25,2020
5.8,77.9241,11.6409,0.43,43.16,4.25,2020
5.8,77.778,11.6424,0.43,41.73,4.25,2020
5.8,77.0322,11.57,0.43,42.46,4.25,2020
5.8,77.0809,11.5577,0.43,41.77,4.25,2020
5.8,76.4667,11.4662,0.43,41.77,4.25,2020
5.8,76.4667,11.4662,0.43,41.77,4.25,2020
5.8,76.4667,11.4662,0.43,40.46,4.25,2020
5.8,76.4443,11.411,0.43,41.2,4.25,2020
5.8,76.4556,11.3841,0.43,39.12,4.25,2020
5.8,77.552,11.5515,0.43,37.65,4.25,2020
5.8,78.8699,11.7523,0.43,37.94,4.25,2020
5.8,79.3323,11.8403,0.43,37.94,4.25,2020
5.8,79.3323,11.8403,0.71,37.94,4.25,2020
5.8,79.3323,11.8403,0.71,38.97,4.25,2020
5.8,80.5749,12.0259,0.71,39.71,4.25,2020
5.8,80.0006,11.9623,0.71,41.23,4.25,2020
5.8,80.0006,11.9623,0.71,40.93,4.25,2020
5.8,78.4559,11.8146,0.71,39.45,4.25,2020
5.8,77.1875,11.6589,0.71,39.45,4.25,2020
5.8,77.1875,11.6589,0.71,39.45,4.25,2020
5.8,77.1875,11.6589,0.71,42.4,4.25,2020
5.8,76.9515,11.711,0.71,43.61,4.25,2020
5.8,76.3978,11.5689,0.71,43.8,4.25,2020
5.8,76.2075,11.5124,0.71,43.53,4.25,2020
5.8,77.1148,11.6307,0.71,42.78,4.25,2020
5.8,77.3262,11.6893,0.71,42.78,4.25,2020
5.8,77.3262,11.6893,0.71,42.78,4.25,2020
5.8,77.3262,11.6893,0.71,43.82,4.25,2020
5.8,76.9197,11.6937,0.71,43.75,4.25,2020
5.8,76.253,11.6269,0.71,44.34,4.25,2020
5.8,75.9268,11.6037,0.71,44.2,4.25,2020
5.8,76.2627,11.5807,0.71,44.96,4.25,2020
5.8,76.012,11.566,0.71,44.96,4.25,2020
5.8,76.012,11.566,0.71,44.96,4.25,2020
5.8,76.012,11.566,0.71,46.06,4.25,2020
5.8,75.76,11.5326,0.71,47.86,4.25,2020
5.8,75.8146,11.5257,0.71,48.61,4.25,2020
5.8,75.4727,11.4714,0.71,47.8,4.25,2020
5.8,75.4518,11.4803,0.71,48.18,4.25,2020
5.8,75.8599,11.5245,0.71,48.18,4.25,2020
5.8,75.8599,11.5245,0.71,48.18,4.25,2020
5.8,75.8599,11.5245,0.71,47.59,4.25,2020
5.8,76.1999,11.5754,0.83,47.42,4.25,2020
5.8,76.3203,11.6138,0.83,48.25,4.25,2020
5.8,75.6151,11.513,0.83,48.71,4.25,2020
5.8,75.1996,11.4651,0.83,49.25,4.25,2020
5.8,74.2529,11.3698,0.83,49.25,4.25,2020
5.8,74.2529,11.3698,0.83,49.25,4.25,2020
5.8,74.2529,11.3698,0.83,48.79,4.25,2020
5.8,74.2506,11.3566,0.83,48.84,4.25,2020
5.8,73.6618,11.2752,0.83,48.86,4.25,2020
5.8,73.3057,11.2126,0.83,50.25,4.25,2020
5.8,73.7124,11.2578,0.83,49.97,4.25,2020
5.8,73.1195,11.1778,0.83,49.97,4.25,2020
5.8,73.1195,11.1778,0.83,49.97,4.25,2020
5.8,73.1195,11.1778,0.83,50.29,4.25,2020
5.8,72.9272,11.1557,0.83,50.76,4.25,2020
5.8,73.4453,11.2219,0.83,51.08,4.25,2020
5.8,73.4201,11.231,0.83,51.5,4.25,2020
5.8,72.9781,11.1693,0.83,52.26,4.25,2020
5.8,73.3155,11.2069,0.83,52.26,4.25,2020
5.8,73.3155,11.2069,0.83,52.26,4.25,2020
5.8,73.3155,11.2069,0.83,50.91,4.25,2020
5.8,74.6721,11.4015,0.83,50.08,4.25,2020
5.8,75.3498,11.5075,0.83,51.2,4.25,2020
5.8,75.4571,11.541,0.83,51.29,4.25,2020
5.8,74.8392,11.4582,0.83,51.29,4.25,2020
5.8,73.6921,11.2973,0.83,51.29,4.25,2020
5.8,73.6921,11.2973,0.83,51.29,4.25,2020
5.8,73.6921,11.2973,0.83,50.86,4.25,2020
5.8,73.7175,11.2742,0.83,51.09,4.25,2020
5.8,73.6567,11.2787,0.83,51.34,4.25,2020
5.8,73.8757,11.3119,0.83,51.8,4.25,2020
4.8,73.8757,11.2956,0.67,51.8,4.25,2021
4.8,73.8757,11.2956,0.67,51.8,4.25,2021
4.8,73.8757,11.2956,0.67,51.8,4.25,2021
4.8,73.8757,11.2956,0.67,51.09,4.25,2021
4.8,73.8757,11.2956,0.67,53.6,4.25,2021
4.8,73.8757,11.2956,0.67,54.3,4.25,2021
4.8,73.8757,11.2956,0.67,54.57,4.25,2021
4.8,73.8757,11.2956,0.67,55.99,4.25,2021
4.8,73.8757,11.2956,0.67,55.99,4.25,2021
4.8,73.8757,11.2956,0.67,55.99,4.25,2021
4.8,73.8757,11.2956,0.67,55.66,4.25,2021
4.8,74.5157,11.5082,0.67,56.58,4.25,2021
4.8,74.2663,11.483,0.67,56.06,4.25,2021
4.8,73.5264,11.3728,0.67,56.42,4.25,2021
4.8,73.7961,11.4089,0.67,55.1,4.25,2021
4.8,73.5453,11.3569,0.67,55.1,4.25,2021
4.8,73.5453,11.3569,0.67,55.1,4.25,2021
4.8,73.5453,11.3569,0.67,54.75,4.25,2021
4.8,73.9735,11.3907,0.67,55.9,4.25,2021
4.8,73.7243,11.3628,0.67,56.08,4.25,2021
4.8,73.355,11.3416,0.67,56.1,4.25,2021
4.8,73.3694,11.3496,0.67,55.41,4.25,2021
4.8,74.3615,11.4789,0.67,55.41,4.25,2021
4.8,74.3615,11.4789,0.67,55.41,4.25,2021
4.8,74.3615,11.4789,0.67,55.88,4.25,2021
4.8,74.8569,11.5575,0.67,55.91,4.25,2021
4.8,75.6354,11.6797,0.67,55.81,4.25,2021
4.8,75.04,11.6044,0.67,55.53,4.25,2021
4.8,76.1854,11.7637,0.67,55.04,4.25,2021
4.8,76.2527,11.8024,0.67,55.04,4.25,2021
4.8,76.2527,11.8024,0.67,55.04,4.25,2021
4.8,76.2527,11.8024,0.78,56.35,4.25,2021
4.8,75.5053,11.6787,0.78,57.46,4.25,2021
4.8,75.9051,11.7498,0.78,58.46,4.25,2021
4.8,76.0801,11.7813,0.78,58.84,4.25,2021
4.8,75.7293,11.7165,0.78,59.34,4.25,2021
4.8,75.1107,11.5919,0.78,59.34,4.25,2021
4.8,75.1107,11.5919,0.78,59.34,4.25,2021
4.8,75.1107,11.5919,0.78,60.56,4.25,2021
4.8,74.2602,11.4981,0.78,61.09,4.25,2021
4.8,74.1192,11.4935,0.78,61.47,4.25,2021
4.8,73.8526,11.4712,0.78,61.14,4.25,2021
4.8,73.7579,11.4208,0.78,62.43,4.25,2021
4.8,73.9378,11.4487,0.78,62.43,4.25,2021
4.8,73.9378,11.4487,0.78,62.43,4.25,2021
4.8,73.9378,11.4487,0.78,63.3,4.25,2021
4.8,73.3092,11.3513,0.78,63.35,4.25,2021
4.8,73.2895,11.3483,0.78,64.34,4.25,2021
4.8,73.7669,11.4222,0.78,63.93,4.25,2021
4.8,73.7755,11.4004,0.78,62.91,4.25,2021
4.8,73.9717,11.4523,0.78,62.91,4.25,2021
4.8,73.9833,11.4566,0.78,62.91,4.25,2021
4.8,73.9833,11.4566,0.78,65.24,4.25,2021
4.8,73.9833,11.4566,0.78,65.37,4.25,2021
4.8,73.9833,11.4566,0.78,67.04,4.25,2021
4.8,73.7532,11.4304,0.78,66.88,4.25,2021
4.8,73.4747,11.3911,0.78,64.42,4.25,2021
4.8,74.4373,11.5232,0.78,64.42,4.25,2021
4.8,74.4373,11.5232,0.78,64.42,4.25,2021
4.8,74.4373,11.5232,0.66,63.69,4.25,2021
4.8,74.0448,11.4599,0.66,62.7,4.25,2021
4.8,74.5755,11.5271,0.66,64.07,4.25,2021
4.8,73.5187,11.3771,0.66,66.74,4.25,2021
4.8,73.7864,11.4074,0.66,69.36,4.25,2021
4.8,74.4275,11.4909,0.66,69.36,4.25,2021
4.8,74.4275,11.4909,0.66,69.36,4.25,2021
4.8,74.4275,11.4909,0.66,68.24,4.25,2021
4.8,74.4275,11.4909,0.66,67.52,4.25,2021
4.8,74.264,11.3935,0.66,67.9,4.25,2021
4.8,74.0393,11.3691,0.66,69.63,4.25,2021
4.8,73.4996,11.32,0.66,69.22,4.25,2021
4.8,73.5081,11.3015,0.66,69.22,4.25,2021
4.8,73.5081,11.3015,0.66,69.22,4.25,2021
4.8,73.5081,11.3015,0.66,68.88,4.25,2021
4.8,73.2317,11.2612,0.66,68.39,4.25,2021
4.8,72.9619,11.2253,0.66,68.0,4.25,2021
4.8,73.1019,11.2413,0.66,63.28,4.25,2021
4.8,73.6582,11.3282,0.66,64.53,4.25,2021
4.8,74.139,11.3988,0.66,64.53,4.25,2021
4.8,74.139,11.3988,0.66,64.53,4.25,2021
4.8,74.139,11.3988,0.66,64.62,4.5,2021
4.8,74.6085,11.4599,0.66,60.79,4.5,2021
4.8,75.3585,11.5756,0.66,64.41,4.5,2021
4.8,76.1535,11.6737,0.66,61.95,4.5,2021
4.8,76.1741,11.6578,0.66,64.57,4.5,2021
4.8,75.7576,11.583,0.66,64.57,4.5,2021
4.8,75.7576,11.583,0.66,64.57,4.5,2021
4.8,75.7576,11.583,0.66,64.98,4.5,2021
4.8,75.8287,11.5536,0.66,64.14,4.5,2021
4.8,75.7023,11.5268,0.66,62.74,4.5,2021
4.8,75.6373,11.5385,0.58,64.86,4.5,2021
4.8,75.8073,11.5328,0.58,64.86,4.5,2021
4.8,76.0734,11.595,0.58,64.86,4.5,2021
4.8,76.0734,11.595,0.58,64.86,4.5,2021
4.8,76.0734,11.595,0.58,62.15,4.5,2021
4.8,76.6052,11.665,0.58,62.74,4.5,2021
4.8,76.3802,11.6606,0.58,63.16,4.5,2021
4.8,77.773,11.8814,0.58,63.2,4.5,2021
4.8,77.1011,11.7728,0.58,62.95,4.5,2021
4.8,77.1657,11.7647,0.58,62.95,4.5,2021
4.8,77.1657,11.7647,0.58,62.95,4.5,2021
4.8,77.1657,11.7647,0.58,63.28,4.5,2021
4.8,77.5104,11.8308,0.58,63.67,4.5,2021
4.8,77.2535,11.7969,0.58,66.58,4.5,2021
4.8,75.6826,11.5832,0.58,66.94,4.5,2021
4.8,76.9808,11.7834,0.58,66.77,4.5,2021
4.8,75.5535,11.5833,0.58,66.77,4.5,2021
4.8,75.5535,11.5833,0.58,66.77,4.5,2021
4.8,75.5535,11.5833,0.58,67.05,4.5,2021
4.8,76.2491,11.7106,0.58,66.57,4.5,2021
4.8,76.0155,11.7023,0.58,65.32,4.5,2021
4.8,76.8198,11.8264,0.58,65.4,4.5,2021
4.8,76.4217,11.7764,0.58,66.11,4.5,2021
4.8,75.0893,11.5627,0.58,66.11,4.5,2021
4.8,75.0893,11.5627,0.58,66.11,4.5,2021
4.8,75.0893,11.5627,0.58,65.65,5.0,2021
4.8,74.768,11.524,0.58,66.42,5.0,2021
4.8,74.9578,11.5569,0.58,67.27,5.0,2021
4.8,74.939,11.5559,0.58,68.56,5.0,2021
4.8,74.3823,11.5036,0.58,66.76,5.0,2021
4.8,74.8451,11.5657,0.74,66.76,5.0,2021
4.8,74.8451,11.5657,0.74,66.76,5.0,2021
4.8,74.8451,11.5657,0.74,67.56,5.0,2021
4.8,74.8451,11.5657,0.74,68.88,5.0,2021
4.8,75.2567,11.6253,0.74,68.96,5.0,2021
4.8,74.8617,11.5643,0.74,68.09,5.0,2021
4.8,74.577,11.5196,0.74,68.28,5.0,2021
4.8,74.1373,11.478,0.74,68.28,5.0,2021
4.8,74.1373,11.478,0.74,68.28,5.0,2021
4.8,74.1373,11.478,0.74,68.32,5.0,2021
4.8,74.1373,11.478,0.74,68.55,5.0,2021
4.8,74.1567,11.5381,0.74,69.32,5.0,2021
4.8,74.04,11.4933,0.74,67.05,5.0,2021
4.8,74.3566,11.5198,0.74,68.71,5.0,2021
4.8,73.9968,11.4989,0.74,68.71,5.0,2021
4.8,73.9968,11.4989,0.74,68.71,5.0,2021
4.8,73.9968,11.4989,0.74,69.46,5.0,2021
4.8,73.8537,11.4639,0.74,68.71,5.0,2021
4.8,73.6992,11.4714,0.74,66.66,5.0,2021
4.8,73.6778,11.4449,0.74,65.11,5.0,2021
4.8,73.6007,11.4356,0.74,66.44,5.0,2021
4.8,73.5803,11.4358,0.74,66.44,5.0,2021
4.8,73.5803,11.4358,0.74,66.44,5.0,2021
4.8,73.5803,11.4358,0.74,68.46,5.0,2021
4.8,73.5266,11.4353,0.74,68.65,5.0,2021
4.8,73.3963,11.453,0.74,68.87,5.0,2021
4.8,73.4737,11.4882,0.74,69.46,5.0,2021
4.8,73.458,11.5208,0.74,68.72,5.0,2021
4.8,73.587,11.5594,0.74,68.72,5.0,2021
4.8,73.587,11.5594,0.74,68.72,5.0,2021
4.8,73.587,11.5594,0.74,69.32,5.0,2021
4.8,73.2965,11.5219,0.69,70.25,5.0,2021
4.8,73.2411,11.4865,0.69,71.35,5.0,2021
4.8,73.4979,11.5074,0.69,71.31,5.0,2021
4.8,73.2636,11.4589,0.69,71.89,5.0,2021
4.8,73.2721,11.4318,0.69,71.89,5.0,2021
4.8,73.2721,11.4318,0.69,71.89,5.0,2021
4.8,73.2721,11.4318,0.69,71.49,5.0,2021
4.8,72.9294,11.4018,0.69,72.22,5.0,2021
4.8,72.8256,11.3831,0.69,72.06,5.0,2021
4.8,72.0829,11.2779,0.69,72.52,5.0,2021
4.8,72.1974,11.2976,0.69,72.69,5.0,2021
4.8,71.6797,11.2159,0.69,72.69,5.0,2021
4.8,71.6797,11.2159,0.69,72.69,5.0,2021
4.8,71.6797,11.2159,0.69,72.86,5.0,2021
4.8,71.6797,11.2159,0.69,73.99,5.5,2021
4.8,71.8318,11.2192,0.69,74.39,5.5,2021
4.8,72.0323,11.2589,0.69,73.08,5.5,2021
4.8,72.5048,11.279,0.69,73.51,5.5,2021
4.8,72.2216,11.2126,0.69,73.51,5.5,2021
4.8,72.2216,11.2126,0.69,73.51,5.5,2021
4.8,72.2216,11.2126,0.69,74.9,5.5,2021
4.8,73.1987,11.313,0.69,74.81,5.5,2021
4.8,73.1661,11.3024,0.69,75.19,5.5,2021
4.8,72.6671,11.2134,0.69,75.56,5.5,2021
4.8,72.326,11.1733,0.69,76.18,5.5,2021
4.8,72.1694,11.1806,0.69,76.18,5.5,2021
4.8,72.1694,11.1806,0.69,76.18,5.5,2021
4.8,72.1694,11.1806,0.69,74.68,5.5,2021
4.8,72.1777,11.1786,0.69,74.76,5.5,2021
4.8,72.3723,11.207,0.69,74.62,5.5,2021
4.8,72.7234,11.2545,0.31,75.84,5.5,2021
4.8,72.9086,11.2787,0.31,76.17,5.5,2021
4.8,73.6175,11.3567,0.31,76.17,5.5,2021
4.8,73.6175,11.3567,0.31,76.17,5.5,2021
4.8,73.6175,11.3567,0.31,77.16,5.5,2021
4.8,73.354,11.3535,0.31,74.53,5.5,2021
4.8,73.266,11.3362,0.31,73.43,5.5,2021
4.8,74.058,11.4575,0.31,74.12,5.5,2021
4.8,75.1952,11.6019,0.31,75.55,5.5,2021
4.8,74.4675,11.483,0.31,75.55,5.5,2021
4.8,74.4675,11.483,0.31,75.55,5.5,2021
4.8,74.4675,11.483,0.31,75.16,5.5,2021
4.8,74.6336,11.5307,0.31,76.49,5.5,2021
4.8,74.0589,11.4552,0.31,74.76,5.5,2021
4.8,74.1236,11.4519,0.31,73.47,5.5,2021
4.8,74.2197,11.4859,0.31,73.59,5.5,2021
4.8,74.1656,11.4673,0.31,73.59,5.5,2021
4.8,74.1656,11.4673,0.31,73.59,5.5,2021
4.8,74.1656,11.4673,0.31,68.62,5.5,2021
4.8,74.3463,11.4674,0.31,69.35,5.5,2021
4.8,74.491,11.4959,0.31,72.23,5.5,2021
4.8,74.4947,11.5057,0.31,73.79,5.5,2021
4.8,73.6945,11.3967,0.31,74.1,5.5,2021
4.8,73.7663,11.39,0.31,74.1,5.5,2021
4.8,73.7663,11.39,0.31,74.1,5.5,2021
4.8,73.7663,11.39,0.31,74.5,6.5,2021
4.8,74.098,11.4292,0.31,74.48,6.5,2021
4.8,73.8471,11.3527,0.31,74.74,6.5,2021
4.8,73.6088,11.3189,0.31,76.05,6.5,2021
4.8,73.1904,11.3249,0.31,75.41,6.5,2021
4.8,73.1388,11.329,0.31,75.41,6.5,2021
4.8,73.1388,11.329,0.17,75.41,6.5,2021
4.8,73.1388,11.329,0.17,72.89,6.5,2021
4.8,73.0156,11.301,0.17,72.41,6.5,2021
4.8,72.8724,11.2717,0.17,70.38,6.5,2021
4.8,72.7857,11.2631,0.17,71.29,6.5,2021
4.8,73.168,11.324,0.17,70.7,6.5,2021
4.8,73.1304,11.3061,0.17,70.7,6.5,2021
4.8,73.1304,11.3061,0.17,70.7,6.5,2021
4.8,73.1304,11.3061,0.17,69.04,6.5,2021
4.8,73.5078,11.3473,0.17,70.63,6.5,2021
4.8,73.5962,11.3555,0.17,71.44,6.5,2021
4.8,73.9695,11.4026,0.17,71.31,6.5,2021
4.8,73.5671,11.358,0.17,70.59,6.5,2021
4.8,73.4721,11.3329,0.17,70.59,6.5,2021
4.8,73.4721,11.3329,0.17,70.59,6.5,2021
4.8,73.4721,11.3329,0.17,69.51,6.5,2021
4.8,73.392,11.3343,0.17,69.03,6.5,2021
4.8,73.4753,11.3388,0.17,68.23,6.5,2021
4.8,73.4633,11.3366,0.17,66.45,6.5,2021
4.8,74.1503,11.4195,0.17,65.18,6.5,2021
4.8,74.364,11.4403,0.17,65.18,6.5,2021
4.8,74.364,11.4403,0.17,65.18,6.5,2021
4.8,74.364,11.4403,0.17,68.75,6.5,2021
4.8,74.0666,11.4119,0.17,71.05,6.5,2021
4.8,73.9465,11.4157,0.17,72.25,6.5,2021
4.8,73.7428,11.3899,0.17,71.07,6.5,2021
4.8,73.9908,11.4116,0.17,72.7,6.5,2021
4.8,73.9866,11.4177,0.17,72.7,6.5,2021
4.8,73.9866,11.4177,0.17,72.7,6.5,2021
