data,dollar,yuan
2018-07-26,630836.0,9.30739
2018-07-25,629235.0,9.23268
2018-07-24,631957.0,9.318290000000001
2018-07-21,634888.0,9.365649999999999
2018-07-20,632746.0,9.34356
2018-07-19,629006.0,9.367180000000001
2018-07-18,624352.0,9.34687
2018-07-17,622556.0,9.31315
2018-07-14,622934.0,9.30989
2018-07-13,622062.0,9.3306
2018-07-12,620980.0,9.31451
2018-07-11,624442.0,9.4291
2018-07-10,628338.0,9.4961
2018-07-07,631216.0,9.49511
2018-07-06,632604.0,9.53004
2018-07-05,632267.0,9.54956
2018-07-04,632194.0,9.480450000000001
2018-07-03,631394.0,9.48737
2018-06-30,627565.0,9.475109999999999
2018-06-29,632910.0,9.545
2018-06-28,631359.0,9.56257
2018-06-27,627908.0,9.57761
2018-06-26,629497.0,9.64658
2018-06-23,632396.0,9.73681
2018-06-22,637873.0,9.82325
2018-06-21,636175.0,9.83163
2018-06-20,640683.0,9.896550000000001
2018-06-19,634838.0,9.85865
2018-06-16,626851.0,9.768899999999999
2018-06-15,622511.0,9.73799
2018-06-14,631164.0,9.85362
2018-06-10,623431.0,9.730920000000001
2018-06-09,626680.0,9.77645
2018-06-08,618125.0,9.66621
2018-06-07,620064.0,9.69486
2018-06-06,619822.0,9.68169
2018-06-05,619290.0,9.65785
2018-06-02,622056.0,9.694329999999999
2018-06-01,620188.0,9.68862
2018-05-31,625937.0,9.74236
2018-05-30,626420.0,9.75945
2018-05-29,622710.0,9.73943
2018-05-26,616659.0,9.65128
2018-05-25,614090.0,9.6186
2018-05-24,615945.0,9.64705
2018-05-23,612610.0,9.616209999999999
2018-05-22,625327.0,9.78694
2018-05-19,619408.0,9.71498
2018-05-18,618215.0,9.709520000000001
2018-05-17,623033.0,9.782729999999999
2018-05-16,619164.0,9.74402
2018-05-15,617684.0,9.74695
2018-05-12,617354.0,9.74636
2018-05-11,625229.0,9.82586
2018-05-09,630066.0,9.89379
2018-05-08,627148.0,9.85338
2018-05-05,632012.0,9.93761
2018-05-04,634860.0,9.99197
2018-04-29,619997.0,9.789480000000001
2018-04-28,627260.0,9.886050000000001
2018-04-27,626027.0,9.88875
2018-04-26,617494.0,9.772639999999999
2018-04-25,616644.0,9.773109999999999
2018-04-24,617655.0,9.797830000000001
2018-04-21,613222.0,9.75024
2018-04-20,608583.0,9.692820000000001
2018-04-19,615539.0,9.793000000000001
2018-04-18,611454.0,9.74087
2018-04-17,622794.0,9.91426
2018-04-14,614311.0,9.77844
2018-04-13,620659.0,9.88027
2018-04-12,640626.0,10.1915
2018-04-11,623699.0,9.90612
2018-04-10,585714.0,9.280840000000001
2018-04-07,578332.0,9.1723
2018-04-06,575796.0,9.13208
2018-04-05,577646.0,9.16971
2018-04-04,575375.0,9.15517
2018-04-03,572850.0,9.12196
2018-03-31,572649.0,9.12719
2018-03-30,577626.0,9.180029999999999
2018-03-29,575598.0,9.152750000000001
2018-03-28,571747.0,9.11383
2018-03-27,570039.0,9.06608
2018-03-24,571072.0,9.03009
2018-03-23,568391.0,8.99111
2018-03-22,574954.0,9.08128
2018-03-21,577033.0,9.11585
2018-03-20,575521.0,9.08952
2018-03-17,574942.0,9.08985
2018-03-16,570188.0,9.01939
2018-03-15,569372.0,9.01433
2018-03-14,569359.0,8.99589
2018-03-13,566122.0,8.95239
2018-03-08,568011.0,8.98339
2018-03-07,565041.0,8.911190000000001
2018-03-06,571000.0,9.0046
2018-03-03,566616.0,8.92899
2018-03-02,564334.0,8.89682
2018-03-01,563742.0,8.9025
2018-02-28,556717.0,8.82725
2018-02-27,559208.0,8.86506
2018-02-23,567608.0,8.92325
2018-02-22,566537.0,8.92437
2018-02-21,565201.0,8.90333
2018-02-20,563438.0,8.87556
2018-02-17,563554.0,8.877379999999999
2018-02-16,565918.0,8.91462
2018-02-15,575899.0,9.08086
2018-02-14,577701.0,9.10812
2018-02-13,580171.0,9.16643
2018-02-10,581718.0,9.23245
2018-02-09,576736.0,9.11519
2018-02-08,569533.0,9.09739
2018-02-07,572196.0,9.11663
2018-02-06,566278.0,8.99811
2018-02-03,560408.0,8.92526
2018-02-02,562613.0,8.93817
2018-02-01,561840.0,8.936539999999999
2018-01-31,562914.0,8.87555
2018-01-30,562908.0,8.89692
2018-01-27,558288.0,8.83381
2018-01-26,559288.0,8.834399999999999
2018-01-25,563888.0,8.8273
2018-01-24,564115.0,8.810030000000001
2018-01-23,566261.0,8.844240000000001
2018-01-20,565892.0,8.83682
2018-01-19,567597.0,8.83488
2018-01-18,565925.0,8.7979
2018-01-17,563878.0,8.76131
2018-01-16,563569.0,8.74931
2018-01-13,566019.0,8.75134
2018-01-12,569957.0,8.75739
2018-01-11,568734.0,8.72653
2018-01-10,570463.0,8.7489
2017-12-30,576002.0,8.84497
2017-12-29,576291.0,8.818259999999999
2017-12-28,574544.0,8.76324
2017-12-27,577343.0,8.8241
2017-12-26,581989.0,8.89987
2017-12-23,583152.0,8.87652
2017-12-22,585596.0,8.89153
2017-12-21,587170.0,8.92451
2017-12-20,586117.0,8.870610000000001
2017-12-19,586940.0,8.87193
2017-12-16,588987.0,8.91324
2017-12-15,587082.0,8.883610000000001
2017-12-14,591446.0,8.93423
2017-12-13,588370.0,8.88615
2017-12-12,592348.0,8.95191
2017-12-09,592811.0,8.95783
2017-12-08,592948.0,8.96382
2017-12-07,589281.0,8.90839
2017-12-06,586924.0,8.87531
2017-12-05,589911.0,8.91293
2017-12-02,585182.0,8.857800000000001
2017-12-01,585814.0,8.861740000000001
2017-11-30,583311.0,8.840720000000001
2017-11-29,584125.0,8.85749
2017-11-28,582773.0,8.833110000000001
2017-11-25,585318.0,8.86349
2017-11-24,584622.0,8.88024
2017-11-23,590061.0,8.91829
2017-11-22,594604.0,8.96298
2017-11-21,592746.0,8.94036
2017-11-18,596325.0,8.98702
2017-11-17,599898.0,9.04455
2017-11-16,602490.0,9.08733
2017-11-15,596207.0,8.9747
2017-11-14,591823.0,8.90924
2017-11-11,592808.0,8.928230000000001
2017-11-10,592527.0,8.92602
2017-11-09,592480.0,8.93056
2017-11-08,584557.0,8.814319999999999
2017-11-04,584296.0,8.81451
2017-11-03,580869.0,8.79212
2017-11-02,581557.0,8.790560000000001
2017-11-01,581179.0,8.76881
2017-10-31,578716.0,8.70629
2017-10-28,580833.0,8.73026
2017-10-27,577643.0,8.70547
2017-10-26,576140.0,8.676680000000001
2017-10-25,575852.0,8.68123
2017-10-24,574706.0,8.65717
2017-10-21,575118.0,8.68837
2017-10-20,575706.0,8.68531
2017-10-19,572721.0,8.65085
2017-10-18,573392.0,8.66753
2017-10-17,570861.0,8.66043
2017-10-14,576196.0,8.74681
2017-10-13,576869.0,8.75503
2017-10-12,579210.0,8.7967
2017-10-11,580713.0,8.81913
2017-10-10,583151.0,8.796299999999999
2017-10-07,577612.0,8.68146
2017-10-06,575811.0,8.65439
2017-10-05,577832.0,8.68476
2017-10-04,579375.0,8.70795
2017-10-03,578134.0,8.6893
2017-09-30,580169.0,8.73656
2017-09-29,584255.0,8.76194
2017-09-28,580102.0,8.74161
2017-09-27,575186.0,8.6738
2017-09-26,575660.0,8.695640000000001
2017-09-23,576527.0,8.74533
2017-09-22,582242.0,8.8288
2017-09-21,581290.0,8.84118
2017-09-20,580993.0,8.8219
2017-09-19,576242.0,8.7807
2017-09-16,575336.0,8.79208
2017-09-15,577706.0,8.812940000000001
2017-09-14,576679.0,8.83001
2017-09-13,572656.0,8.76344
2017-09-12,571694.0,8.762
2017-09-09,569966.0,8.81918
2017-09-08,571411.0,8.79297
2017-09-07,573387.0,8.7866
2017-09-06,578503.0,8.83035
2017-09-05,577817.0,8.862359999999999
2017-09-02,580557.0,8.838370000000001
2017-09-01,585454.0,8.87428
2017-08-31,587306.0,8.90802
2017-08-30,585320.0,8.87467
2017-08-29,585469.0,8.82741
2017-08-26,591476.0,8.87489
2017-08-25,591397.0,8.8793
2017-08-24,591312.0,8.87323
2017-08-23,590396.0,8.86494
2017-08-22,591409.0,8.86657
2017-08-19,593612.0,8.8876
2017-08-18,592490.0,8.87878
2017-08-17,596521.0,8.90955
2017-08-16,599266.0,8.97427
2017-08-15,597990.0,8.966849999999999
2017-08-12,601873.0,9.02751
2017-08-11,599298.0,8.99725
2017-08-10,599611.0,8.97783
2017-08-09,599886.0,8.94858
2017-08-08,600605.0,8.93984
2017-08-05,603281.0,8.980070000000001
2017-08-04,607503.0,9.03552
2017-08-03,605819.0,9.01007
2017-08-02,598454.0,8.90663
2017-08-01,600633.0,8.9259
2017-07-29,595436.0,8.82951
2017-07-28,594102.0,8.817319999999999
2017-07-27,599102.0,8.86928
2017-07-26,598185.0,8.86056
2017-07-25,596572.0,8.83745
2017-07-22,589325.0,8.70816
2017-07-21,590823.0,8.72991
2017-07-20,592418.0,8.76929
2017-07-19,593705.0,8.78483
2017-07-18,590657.0,8.72488
2017-07-15,598806.0,8.827
2017-07-14,601836.0,8.874939999999999
2017-07-13,606227.0,8.93178
2017-07-12,607397.0,8.93191
2017-07-11,603014.0,8.86551
2017-07-08,603792.0,8.87942
2017-07-07,602426.0,8.854389999999999
2017-07-06,595787.0,8.762730000000001
2017-07-05,592295.0,8.71073
2017-07-04,589695.0,8.68476
2017-07-01,593862.0,8.75954
2017-06-30,590855.0,8.71712
2017-06-29,595415.0,8.75739
2017-06-28,588843.0,8.64649
2017-06-27,590014.0,8.62871
2017-06-24,596564.0,8.72323
2017-06-23,601482.0,8.80518
2017-06-22,600000.0,8.7858
2017-06-21,585786.0,8.58081
2017-06-20,579585.0,8.5018
2017-06-17,577408.0,8.47435
2017-06-16,574437.0,8.450709999999999
2017-06-15,570303.0,8.390260000000001
2017-06-14,569096.0,8.37115
2017-06-10,570020.0,8.383880000000001
2017-06-09,569857.0,8.388020000000001
2017-06-08,565878.0,8.329080000000001
2017-06-07,566747.0,8.338930000000001
2017-06-06,566152.0,8.32442
2017-06-03,566876.0,8.31672
2017-06-02,565373.0,8.30747
2017-06-01,566876.0,8.31038
2017-05-31,565168.0,8.24389
2017-05-30,567106.0,8.27216
2017-05-27,567560.0,8.272020000000001
2017-05-26,560701.0,8.16468
2017-05-25,562743.0,8.1667
2017-05-24,565552.0,8.208540000000001
2017-05-23,564988.0,8.197379999999999
2017-05-20,571602.0,8.293099999999999
2017-05-19,574683.0,8.34059
2017-05-18,567383.0,8.23332
2017-05-17,562603.0,8.16538
2017-05-16,565258.0,8.194880000000001
2017-05-13,571640.0,8.28092
2017-05-12,571161.0,8.2729
2017-05-11,580824.0,8.41347
2017-05-06,585382.0,8.483920000000001
2017-05-05,575714.0,8.34755
2017-05-04,570927.0,8.28415
2017-05-03,569518.0,8.25759
2017-04-29,569838.0,8.2614
2017-04-28,569707.0,8.26597
2017-04-27,563131.0,8.172329999999999
2017-04-26,558453.0,8.11009
2017-04-25,560794.0,8.14386
2017-04-22,562307.0,8.16879
2017-04-21,564165.0,8.19567
2017-04-20,561753.0,8.15648
2017-04-19,559793.0,8.130500000000001
2017-04-18,562505.0,8.16704
2017-04-15,562945.0,8.17474
2017-04-14,566019.0,8.22367
2017-04-13,567556.0,8.23452
2017-04-12,569552.0,8.250910000000001
2017-04-11,573896.0,8.31071
2017-04-08,569201.0,8.25025
2017-04-07,564369.0,8.17879
2017-04-06,558940.0,8.105039999999999
2017-04-05,565553.0,8.21177
2017-04-04,561396.0,8.15141
2017-04-01,559606.0,8.12035
2017-03-31,563779.0,8.18233
2017-03-30,570241.0,8.276
2017-03-29,569364.0,8.26891
2017-03-28,570233.0,8.292489999999999
2017-03-25,574247.0,8.33704
2017-03-24,575228.0,8.352500000000001
2017-03-23,576360.0,8.369299999999999
2017-03-22,572323.0,8.2979
2017-03-21,572847.0,8.2972
2017-03-18,579344.0,8.386320000000001
2017-03-17,582437.0,8.44442
2017-03-16,591128.0,8.55294
2017-03-15,589540.0,8.52774
2017-03-14,591327.0,8.55842
2017-03-11,592174.0,8.5625
2017-03-10,588318.0,8.51475
2017-03-08,582630.0,8.44575
2017-03-07,583370.0,8.463840000000001
2017-03-04,589099.0,8.54027
2017-03-03,584067.0,8.48676
2017-03-02,583776.0,8.48573
2017-03-01,579627.0,8.438790000000001
2017-02-28,579371.0,8.43175
2017-02-23,574762.0,8.35629
2017-02-22,578590.0,8.4062
2017-02-21,580967.0,8.44601
2017-02-18,576342.0,8.38889
2017-02-17,571507.0,8.33222
2017-02-16,567719.0,8.26639
2017-02-15,577388.0,8.40877
2017-02-14,580619.0,8.44107
2017-02-11,588457.0,8.5503
2017-02-10,590235.0,8.59499
2017-02-09,595129.0,8.65089
2017-02-08,591933.0,8.60393
2017-02-07,587121.0,8.55363
2017-02-04,593137.0,8.63021
2017-02-03,599858.0,8.71671
2017-02-02,603099.0,8.76381
2017-02-01,600851.0,8.73114
2017-01-31,601618.0,8.74229
2017-01-28,603196.0,8.76522
2017-01-27,596356.0,8.66897
2017-01-26,591489.0,8.5976
2017-01-25,592168.0,8.63483
2017-01-24,595034.0,8.678270000000001
2017-01-21,596697.0,8.6762
2017-01-20,593521.0,8.631780000000001
2017-01-19,591830.0,8.66249
2017-01-18,594015.0,8.64386
2017-01-17,596067.0,8.64153
2017-01-14,593700.0,8.60647
2017-01-13,594978.0,8.621500000000001
2017-01-12,601614.0,8.685559999999999
2017-01-11,599533.0,8.65939
2017-01-10,598961.0,8.63716
2016-12-31,606569.0,8.72824
2016-12-30,602730.0,8.666889999999999
2016-12-29,606669.0,8.72315
2016-12-28,608587.0,8.75703
2016-12-27,609084.0,8.7643
2016-12-24,608528.0,8.7563
2016-12-23,608641.0,8.761579999999999
2016-12-22,611092.0,8.79092
2016-12-21,617967.0,8.89072
2016-12-20,617931.0,8.897369999999999
2016-12-17,617515.0,8.87961
2016-12-16,616368.0,8.88702
2016-12-15,608079.0,8.8061
2016-12-14,610690.0,8.84853
2016-12-13,615804.0,8.90521
2016-12-10,633028.0,9.17379
2016-12-09,633901.0,9.21421
2016-12-08,639114.0,9.28297
2016-12-07,638741.0,9.289019999999999
2016-12-06,639242.0,9.28362
2016-12-03,641528.0,9.32155
2016-12-02,636807.0,9.236180000000001
2016-12-01,652382.0,9.47321
2016-11-30,649449.0,9.42419
2016-11-29,649153.0,9.40502
2016-11-26,646174.0,9.34453
2016-11-25,646279.0,9.34145
2016-11-24,640087.0,9.286579999999999
2016-11-23,636282.0,9.23728
2016-11-22,643580.0,9.33347
2016-11-19,651023.0,9.44716
2016-11-18,649154.0,9.44884
2016-11-17,645463.0,9.39539
2016-11-16,655548.0,9.56711
2016-11-15,658591.0,9.62768
2016-11-12,652167.0,9.56874
2016-11-11,634161.0,9.33647
2016-11-10,638928.0,9.43401
2016-11-09,637364.0,9.40079
2016-11-08,639074.0,9.43199
2016-11-04,635043.0,9.39288
2016-11-03,634166.0,9.37977
2016-11-02,632025.0,9.3292
2016-11-01,632174.0,9.337050000000001
2016-10-29,629037.0,9.27824
2016-10-28,630399.0,9.30094
2016-10-27,622597.0,9.19791
2016-10-26,620480.0,9.15486
2016-10-25,622349.0,9.19017
2016-10-22,624499.0,9.23856
2016-10-21,624194.0,9.26186
2016-10-20,625841.0,9.28671
2016-10-19,628900.0,9.33197
2016-10-18,631510.0,9.370140000000001
2016-10-15,629934.0,9.36691
2016-10-14,633465.0,9.41339
2016-10-13,625892.0,9.32247
2016-10-12,621946.0,9.262179999999999
2016-10-11,623884.0,9.30809
2016-10-08,623031.0,9.33855
2016-10-07,623900.0,9.35158
2016-10-06,624583.0,9.36182
2016-10-05,624323.0,9.35792
2016-10-04,625477.0,9.37522
2016-10-01,633960.0,9.50422
2016-09-30,631581.0,9.46983
2016-09-29,639509.0,9.58583
2016-09-28,636921.0,9.55133
2016-09-27,641506.0,9.61793
2016-09-24,638642.0,9.57499
2016-09-23,637942.0,9.56521
2016-09-22,644424.0,9.659650000000001
2016-09-21,647513.0,9.70595
2016-09-20,649173.0,9.73156
2016-09-17,649940.0,9.73926
2016-09-16,652170.0,9.77268
2016-09-15,649737.0,9.73972
2016-09-14,648102.0,9.70198
2016-09-13,650539.0,9.7389
2016-09-10,641617.0,9.605329999999999
2016-09-09,639730.0,9.60022
2016-09-08,643804.0,9.66034
2016-09-07,648306.0,9.70474
2016-09-06,647644.0,9.70239
2016-09-03,658684.0,9.86069
2016-09-02,652566.0,9.7691
2016-09-01,652535.0,9.77127
2016-08-31,649072.0,9.71694
2016-08-30,650810.0,9.743689999999999
2016-08-27,647380.0,9.7089
2016-08-26,649459.0,9.760720000000001
2016-08-25,648140.0,9.74441
2016-08-24,647684.0,9.7509
2016-08-23,642078.0,9.644870000000001
2016-08-20,639391.0,9.61447
2016-08-19,635487.0,9.58083
2016-08-18,639943.0,9.65107
2016-08-17,639514.0,9.65013
2016-08-16,642076.0,9.668510000000001
2016-08-13,643364.0,9.68163
2016-08-12,649497.0,9.78011
2016-08-11,648137.0,9.75669
2016-08-10,647848.0,9.72467
2016-08-09,650799.0,9.76838
2016-08-06,655627.0,9.86558
2016-08-05,663941.0,10.0009
2016-08-04,667420.0,10.0656
2016-08-03,668816.0,10.0737
2016-08-02,659553.0,9.93422
2016-07-30,670512.0,10.0753
2016-07-29,661125.0,9.93113
2016-07-28,659467.0,9.88795
2016-07-27,657408.0,9.84674
2016-07-26,649184.0,9.719199999999999
2016-07-23,646270.0,9.689060000000001
2016-07-22,637373.0,9.54537
2016-07-21,634183.0,9.49717
2016-07-20,629891.0,9.41597
2016-07-19,631154.0,9.42176
2016-07-16,631697.0,9.45598
2016-07-15,635773.0,9.50717
2016-07-14,638531.0,9.54128
2016-07-13,639029.0,9.55972
2016-07-12,642024.0,9.59993
2016-07-09,642488.0,9.60615
2016-07-08,640500.0,9.5833
2016-07-07,646304.0,9.660599999999999
2016-07-06,642676.0,9.63633
2016-07-05,636844.0,9.55691
2016-07-02,640165.0,9.6144
2016-07-01,641755.0,9.659749999999999
2016-06-30,642575.0,9.66947
2016-06-29,648095.0,9.74843
2016-06-28,650588.0,9.80023
2016-06-25,655287.0,9.90802
2016-06-24,643212.0,9.77764
2016-06-23,637162.0,9.6814
2016-06-22,641743.0,9.75545
2016-06-21,641509.0,9.75056
2016-06-18,654398.0,9.92941
2016-06-17,658618.0,10.003
2016-06-16,659156.0,10.0059
2016-06-15,660306.0,10.0189
2016-06-11,647077.0,9.86097
2016-06-10,637402.0,9.71353
2016-06-09,646797.0,9.8438
2016-06-08,652089.0,9.92223
2016-06-07,657894.0,10.0212
2016-06-04,668529.0,10.1517
2016-06-03,667491.0,10.145
2016-06-02,666156.0,10.1187
2016-06-01,659962.0,10.0228
2016-05-31,660825.0,10.0394
2016-05-28,660413.0,10.0677
2016-05-27,652062.0,9.937850000000001
2016-05-26,658949.0,10.0405
2016-05-25,670493.0,10.227
2016-05-24,670475.0,10.2333
2016-05-21,663775.0,10.1425
2016-05-20,662110.0,10.1177
2016-05-19,650641.0,9.955639999999999
2016-05-18,645138.0,9.89142
2016-05-17,648895.0,9.95055
2016-05-14,649306.0,9.95792
2016-05-13,649607.0,9.97355
2016-05-12,662428.0,10.1721
2016-05-11,663277.0,10.1806
2016-05-07,661928.0,10.1794
2016-05-06,658918.0,10.1285
2016-05-05,661718.0,10.1812
2016-04-30,643334.0,9.92263
2016-04-29,651133.0,10.0468
2016-04-28,651618.0,10.0362
2016-04-27,664559.0,10.2348
2016-04-26,666295.0,10.2531
2016-04-23,662198.0,10.1985
2016-04-22,650254.0,10.0356
2016-04-21,660364.0,10.2084
2016-04-20,656474.0,10.1422
2016-04-19,682724.0,10.5357
2016-04-16,660452.0,10.1893
2016-04-15,664954.0,10.2491
2016-04-14,657662.0,10.1689
2016-04-13,663456.0,10.2691
2016-04-12,671250.0,10.3745
2016-04-09,674662.0,10.4195
2016-04-08,677960.0,10.473
2016-04-07,685215.0,10.5719
2016-04-06,688901.0,10.642
2016-04-05,686753.0,10.6003
2016-04-02,671410.0,10.3856
2016-04-01,678552.0,10.4916
2016-03-31,676076.0,10.4368
2016-03-30,687549.0,10.5587
2016-03-29,677807.0,10.4024
2016-03-26,684346.0,10.5043
2016-03-25,689328.0,10.5806
2016-03-24,676409.0,10.4108
2016-03-23,677764.0,10.4363
2016-03-22,688086.0,10.6099
2016-03-19,684026.0,10.5656
2016-03-18,685598.0,10.5589
2016-03-17,710256.0,10.8918
2016-03-16,705408.0,10.8348
2016-03-15,701542.0,10.8011
2016-03-12,703067.0,10.8182
2016-03-11,710928.0,10.9103
2016-03-10,723775.0,11.1095
2016-03-05,731854.0,11.2232
2016-03-04,738242.0,11.2821
2016-03-03,736256.0,11.238
2016-03-02,740536.0,11.3111
2016-03-01,758994.0,11.5928
2016-02-27,750903.0,11.487
2016-02-26,763929.0,11.6916
2016-02-25,763928.0,11.6936
2016-02-21,771326.0,11.8258
2016-02-20,763657.0,11.7124
2016-02-19,754575.0,11.5766
2016-02-18,778503.0,11.9298
2016-02-17,762450.0,11.7037
2016-02-16,777792.0,11.9769
2016-02-13,794951.0,12.0925
2016-02-12,791144.0,12.0346
2016-02-11,790689.0,12.0277
2016-02-10,786805.0,11.9686
2016-02-09,768614.0,11.6919
2016-02-06,773409.0,11.7727
2016-02-05,764609.0,11.6234
2016-02-04,792593.0,12.0464
2016-02-03,779273.0,11.8438
2016-02-02,763264.0,11.6015
2016-01-30,751723.0,11.4277
2016-01-29,773674.0,11.766
2016-01-28,789969.0,12.0107
2016-01-27,818394.0,12.438
2016-01-26,777965.0,11.8241
2016-01-23,805714.0,12.2456
2016-01-22,835913.0,12.705
2016-01-21,794614.0,12.0769
2016-01-20,784862.0,11.9305
2016-01-19,786678.0,11.9569
2016-01-16,765650.0,11.6237
2016-01-15,765230.0,11.615
2016-01-14,764275.0,11.6218
2016-01-13,766041.0,11.6506
2016-01-12,759507.0,11.5399
2016-01-01,729299.0,11.2304
2015-12-31,728827.0,11.2298
2015-12-30,725066.0,11.1801
2015-12-29,707865.0,10.9112
2015-12-26,702690.0,10.8503
2015-12-25,695165.0,10.7333
2015-12-24,709333.0,10.9506
2015-12-23,711211.0,10.9779
2015-12-22,712553.0,10.9957
2015-12-19,713215.0,11.0044
2015-12-18,705806.0,10.8857
2015-12-17,704012.0,10.8771
2015-12-16,708295.0,10.9609
2015-12-15,702244.0,10.8717
2015-12-12,691755.0,10.7161
2015-12-11,692151.0,10.7504
2015-12-10,692000.0,10.7652
2015-12-09,693026.0,10.7983
2015-12-08,685156.0,10.6915
2015-12-05,676698.0,10.5693
2015-12-04,677691.0,10.5922
2015-12-03,667402.0,10.4301
2015-12-02,662584.0,10.355
2015-12-01,667370.0,10.4306
2015-11-28,662393.0,10.359
2015-11-27,656836.0,10.2799
2015-11-26,654789.0,10.2481
2015-11-25,656210.0,10.2706
2015-11-24,655973.0,10.2667
2015-11-21,648673.0,10.16
2015-11-20,649120.0,10.1705
2015-11-19,647785.0,10.1461
2015-11-18,654799.0,10.2662
2015-11-17,664607.0,10.4339
2015-11-14,666343.0,10.4546
2015-11-13,654541.0,10.277
2015-11-12,645693.0,10.142
2015-11-11,643908.0,10.1199
2015-11-10,646606.0,10.162
2015-11-07,636832.0,10.0236
2015-11-06,633991.0,9.98804
2015-11-04,638525.0,10.0773
2015-11-03,637993.0,10.0671
2015-10-31,643742.0,10.189
2015-10-30,641686.0,10.0951
2015-10-29,653159.0,10.2722
2015-10-28,635004.0,9.99628
2015-10-27,625038.0,9.839400000000001
2015-10-24,619286.0,9.75146
2015-10-23,627888.0,9.8754
2015-10-22,626309.0,9.86391
2015-10-21,621620.0,9.792069999999999
2015-10-20,614419.0,9.660070000000001
2015-10-17,613587.0,9.65792
2015-10-16,622433.0,9.80781
2015-10-15,631248.0,9.94358
2015-10-14,622237.0,9.81369
2015-10-13,611535.0,9.670069999999999
2015-10-10,612967.0,9.66033
2015-10-09,622942.0,9.80625
2015-10-08,627061.0,9.8655
2015-10-07,650962.0,10.2415
2015-10-06,656248.0,10.3247
2015-10-03,659414.0,10.3745
2015-10-02,650336.0,10.2317
2015-10-01,657364.0,10.3424
2015-09-30,662367.0,10.4082
2015-09-29,655470.0,10.2911
2015-09-26,656727.0,10.3024
2015-09-25,665151.0,10.4208
2015-09-24,660410.0,10.3449
2015-09-23,661747.0,10.3784
2015-09-22,661455.0,10.3852
2015-09-19,656445.0,10.3147
2015-09-18,653623.0,10.2677
2015-09-17,659273.0,10.3484
2015-09-16,671574.0,10.5429
2015-09-15,679571.0,10.6717
2015-09-12,680093.0,10.6685
2015-09-11,684961.0,10.7369
2015-09-10,676219.0,10.6019
2015-09-09,687932.0,10.8038
2015-09-08,684864.0,10.7583
2015-09-05,676850.0,10.6492
2015-09-04,670102.0,10.543
2015-09-03,666756.0,10.4872
2015-09-02,653495.0,10.2681
2015-09-01,667152.0,10.4586
2015-08-29,664779.0,10.4042
2015-08-28,674473.0,10.5298
2015-08-27,693142.0,10.8134
2015-08-26,699461.0,10.9061
2015-08-25,707465.0,11.0459
2015-08-22,681216.0,10.6625
2015-08-21,669608.0,10.4805
2015-08-20,657222.0,10.2762
2015-08-19,658289.0,10.2962
2015-08-18,655034.0,10.2429
2015-08-15,649363.0,10.1595
2015-08-14,639988.0,10.0025
2015-08-13,650169.0,10.1861
2015-08-12,632098.0,9.99238
2015-08-11,644977.0,10.3866
2015-08-08,638399.0,10.2807
2015-08-07,638644.0,10.2846
2015-08-06,627184.0,10.0999
2015-08-05,629182.0,10.1322
2015-08-04,624677.0,10.0597
2015-08-01,603458.0,9.71815
2015-07-31,589906.0,9.49975
2015-07-30,597665.0,9.62579
2015-07-29,602231.0,9.698699999999999
2015-07-28,587816.0,9.466249999999999
2015-07-25,580374.0,9.3464
2015-07-24,573578.0,9.23681
2015-07-23,570232.0,9.18322
2015-07-22,570025.0,9.17989
2015-07-21,568336.0,9.15239
2015-07-18,568423.0,9.15423
2015-07-17,569504.0,9.1715
2015-07-16,566642.0,9.12585
2015-07-15,569774.0,9.176730000000001
2015-07-14,566079.0,9.11795
2015-07-11,566685.0,9.12654
2015-07-10,569803.0,9.17735
2015-07-09,572174.0,9.21494
2015-07-08,572192.0,9.21419
2015-07-07,564112.0,9.0851
2015-07-04,556049.0,8.96058
2015-07-03,556555.0,8.970180000000001
2015-07-02,554756.0,8.94566
2015-07-01,558413.0,9.005500000000001
2015-06-30,555240.0,8.942789999999999
2015-06-27,548126.0,8.82793
2015-06-26,546026.0,8.79382
2015-06-25,540746.0,8.71159
2015-06-24,542081.0,8.73366
2015-06-23,535569.0,8.62499
2015-06-20,538006.0,8.66438
2015-06-19,533301.0,8.59027
2015-06-18,538999.0,8.68023
2015-06-17,540409.0,8.7042
2015-06-16,552679.0,8.90111
2015-06-12,545285.0,8.78543
2015-06-11,548219.0,8.83412
2015-06-10,559100.0,9.0096
2015-06-09,560435.0,9.03097
2015-06-06,562463.0,9.06803
2015-06-05,549908.0,8.868770000000001
2015-06-04,530590.0,8.5608
2015-06-03,534413.0,8.622069999999999
2015-06-02,528213.0,8.520109999999999
2015-05-30,529716.0,8.54629
2015-05-29,522907.0,8.43181
2015-05-28,510178.0,8.226949999999999
2015-05-27,503223.0,8.11166
2015-05-26,498613.0,8.03968
2015-05-23,497901.0,8.03442
2015-05-22,499204.0,8.05584
2015-05-21,497919.0,8.02603
2015-05-20,491777.0,7.92307
2015-05-19,492175.0,7.9328
2015-05-16,500115.0,8.05805
2015-05-15,500774.0,8.075050000000001
2015-05-14,495366.0,7.98398
2015-05-13,509140.0,8.1999
2015-05-09,507511.0,8.17353
2015-05-08,503615.0,8.11366
2015-05-07,499816.0,8.0609
2015-05-06,517574.0,8.33963
2015-05-01,511388.0,8.24394
2015-04-30,517029.0,8.34012
2015-04-29,523041.0,8.428799999999999
2015-04-28,514690.0,8.27476
2015-04-25,502473.0,8.11121
